SVC_NUM,DIR,ROUT_SEQ,BS_CODE,DISTANCE
855,1,26,53019,11.9
855,1,27,51079,12.5
855,1,28,51119,13
855,1,29,40269,13.7
855,1,30,40259,14.2
855,1,31,41159,14.6
855,1,32,41149,15.1
855,1,33,41139,15.8
855,1,34,41129,16.3
855,1,35,41119,16.9
855,1,36,41109,17.2
855,1,37,11119,17.5
855,1,38,11109,17.9
855,1,39,11099,18.2
855,1,40,11089,18.6
855,1,41,11079,19.1
855,1,42,11069,19.4
855,1,43,11059,19.8
855,1,44,11049,20.2
855,1,45,11039,20.6
855,1,46,11029,21
855,1,47,11019,21.6
855,1,48,10139,21.9
855,1,49,10119,22.3
855,1,50,10109,22.5
855,1,51,10099,23
855,1,52,10089,23.5
855,1,53,10369,23.9
855,1,54,14039,24.3
855,1,55,14029,24.8
855,1,56,14019,25.3
855,1,57,14141,25.9
855,1,58,14009,26.6
855,2,1,14009,0
855,2,2,14129,0.4
855,2,3,14119,0.7
855,2,4,14011,1.3
855,2,5,14021,1.7
855,2,6,14379,1.9
855,2,7,14031,2.3
855,2,8,10361,2.8
855,2,9,10081,3.1
855,2,10,10091,3.7
855,2,11,10101,4.2
855,2,12,10111,4.7
855,2,13,10131,5
855,2,14,11021,5.7
855,2,15,11031,6
855,2,16,11041,6.7
855,2,17,11051,7.1
855,2,18,11061,7.5
855,2,19,11071,7.9
855,2,20,11081,8.2
855,2,21,11091,8.6
855,2,22,11101,9.1
855,2,23,11111,9.4
855,2,24,41101,9.5
855,2,25,41111,9.9
855,2,26,41121,10.5
855,2,27,41131,11
855,2,28,41141,11.7
855,2,29,41151,12.1
855,2,30,40251,12.6
855,2,31,40261,13.1
855,2,32,51111,13.8
855,2,33,51071,14.2
855,2,34,53011,14.7
855,2,35,53021,15.2
855,2,36,53041,15.7
855,2,37,53051,16
855,2,38,53061,16.5
855,2,39,53071,16.9
855,2,40,53081,17.2
855,2,41,53091,17.4
855,2,42,56021,18.3
855,2,43,56031,18.8
855,2,44,56191,19.1
855,2,45,56201,19.5
855,2,46,55011,19.9
855,2,47,55021,20.4
855,2,48,55241,21
855,2,49,55251,21.3
855,2,50,55261,21.6
855,2,51,55271,22.1
855,2,52,59011,23.1
855,2,53,59021,24
855,2,54,59031,24.4
855,2,55,59041,24.8
855,2,56,59051,25.2
855,2,57,59061,25.9
855,2,58,59009,26.3
856,1,1,59009,0
856,1,2,59141,0.8
856,1,3,59111,1.2
856,1,4,57111,1.6
856,1,5,57121,1.9
856,1,6,57131,2.4
856,1,7,58011,2.8
856,1,8,58021,3
856,1,9,58101,3.4
856,1,10,58151,3.6
856,1,11,58111,3.9
856,1,12,58121,4.2
856,1,13,58131,4.6
856,1,14,58169,5.2
856,1,15,58149,5.6
856,1,16,47809,6.1
856,1,17,47119,6.6
856,1,18,47109,6.9
856,1,19,47099,7.4
856,1,20,47089,7.7
856,1,21,47079,8.3
856,1,22,47069,8.8
856,1,23,47059,9.2
856,1,24,47049,9.6
856,1,25,47039,10
856,1,26,47029,10.7
856,1,27,47019,11.1
856,1,28,46139,11.7
856,1,29,46129,12
856,1,30,46119,12.6
856,1,31,46501,13.1
856,1,32,46511,13.5
856,1,33,46521,13.9
856,1,34,46531,14.3
856,1,35,46541,14.7
856,1,36,46009,15.4
856,2,1,46009,0
856,2,2,46549,0.9
856,2,3,46539,1.3
856,2,4,46529,1.7
856,2,5,46519,2.3
856,2,6,46509,2.6
856,2,7,46069,3.4
856,2,8,46088,3.7
856,2,9,46111,4.1
856,2,10,46121,4.5
856,2,11,46131,4.8
856,2,12,47011,5.3
856,2,13,47021,5.9
856,2,14,47031,6.5
856,2,15,47041,6.9
856,2,16,47051,7.4
856,2,17,47061,7.7
856,2,18,47071,8.2
856,2,19,47081,8.9
856,2,20,47091,9.3
856,2,21,47101,9.7
856,2,22,47111,10
856,2,23,47801,10.4
856,2,24,58141,10.8
856,2,25,58161,11.3
856,2,26,58139,12
856,2,27,58129,12.5
856,2,28,58119,12.7
856,2,29,58159,13
856,2,30,58109,13.2
856,2,31,58029,13.6
856,2,32,58019,13.9
856,2,33,57139,14.2
856,2,34,57129,14.6
856,2,35,57119,14.9
856,2,36,59119,15.1
856,2,37,59149,15.6
856,2,38,59073,16.2
856,2,39,59009,16.4
857,1,1,59009,0
857,1,2,59069,0.6
857,1,3,59059,1.3
857,1,4,59049,1.8
857,1,5,59039,2.2
857,1,6,59029,2.8
857,1,7,59019,3.6
857,1,8,55279,4.8
857,1,9,55269,5.1
857,1,10,55259,5.3
857,1,11,55249,5.6
857,1,12,55031,6.1
857,1,13,55041,6.4
857,1,14,55051,6.8
857,1,15,55071,7.2
857,1,16,55081,7.6
857,1,17,CTE,-
857,1,18,60081,15.3
857,1,19,60179,15.9
857,1,20,60159,16.2
857,1,21,60139,16.5
857,1,22,60119,17
857,1,23,60099,17.5
857,1,24,7329,17.8
857,1,25,7319,18.1
857,1,26,7419,18.6
857,1,27,7529,18.9
857,1,28,7518,19.4
857,1,29,4019,19.8
857,1,30,4179,20.1
857,1,31,2049,20.5
857,1,32,E0200,-
857,1,33,2151,21.1
857,1,34,2161,21.8
857,1,35,2171,22.1
857,1,36,2051,22.5
857,1,37,2061,22.8
857,1,38,4111,23.5
857,1,39,4121,23.9
857,1,40,8079,24.3
857,1,41,7011,24.5
857,1,42,7021,24.9
857,1,43,7031,25.1
857,1,44,7111,25.5
857,1,45,7211,26.1
857,1,46,7221,26.4
857,1,47,60101,26.8
857,1,48,60121,27.1
857,1,49,60141,27.5
857,1,50,60161,27.8
857,1,51,60181,28.1
857,1,52,60089,28.4
857,1,53,CTE,-
857,1,54,55089,36.2
857,1,55,55079,36.5
857,1,56,55059,37
857,1,57,55049,37.3
857,1,58,55039,37.7
857,1,59,55241,38.2
857,1,60,55251,38.5
857,1,61,55261,38.8
857,1,62,55271,39.3
857,1,63,59011,40.3
857,1,64,59021,41.2
857,1,65,59031,41.6
857,1,66,59041,42
857,1,67,59051,42.4
857,1,68,59061,43.1
857,1,69,59009,43.5
858,1,1,46009,0
858,1,2,46281,0.5
858,1,3,46391,0.9
858,1,4,46401,1.3
858,1,5,46411,1.5
858,1,6,46461,2.1
858,1,7,46471,2.6
858,1,8,46481,3
858,1,9,46731,3.5
858,1,10,46741,3.9
858,1,11,47621,4.3
858,1,12,58381,4.7
858,1,13,58229,5
858,1,14,58219,5.4
858,1,15,58159,5.8
858,1,16,58109,6
858,1,17,58029,6.4
858,1,18,58019,6.7
858,1,19,57139,7
858,1,20,57129,7.4
858,1,21,57119,7.7
858,1,22,59119,7.9
858,1,23,59149,8.4
858,1,24,59073,9
858,1,25,59069,9.2
858,1,26,59619,9.7
858,1,27,59059,10.2
858,1,28,59049,10.7
858,1,29,59039,11.1
858,1,30,59029,11.7
858,1,31,59019,12.5
858,1,32,55289,13
858,1,33,SLE,-
858,1,34,TPE,-
858,1,35,68111,18.1
858,1,36,TPE,-
858,1,37,PIE,-
858,1,38,ECP,-
858,1,39,95151,33.7
858,1,40,95011,34.2
858,1,41,95109,35.6
858,1,42,95029,36.4
858,1,43,95129,37.2
858,1,44,95019,38.3
858,1,45,95159,39
858,1,46,ECP,-
858,1,47,PIE,-
858,1,48,TPE,-
858,1,49,68119,55
858,1,50,TPE,-
858,1,51,SLE,-
858,1,52,55281,60.4
858,1,53,59011,60.9
858,1,54,59021,61.8
858,1,55,59031,62.2
858,1,56,59041,62.6
858,1,57,59051,63
858,1,58,59611,63.7
858,1,59,59061,64
858,1,60,59079,64.4
858,1,61,59141,64.8
858,1,62,59111,65.2
858,1,63,57111,65.6
858,1,64,57121,65.9
858,1,65,57131,66.4
858,1,66,58011,66.8
858,1,67,58021,67
858,1,68,58101,67.4
858,1,69,58151,67.6
858,1,70,58211,68
858,1,71,58221,68.4
858,1,72,58389,68.8
858,1,73,47629,69.2
858,1,74,46749,69.6
858,1,75,46739,70
858,1,76,46489,70.4
858,1,77,46479,70.8
858,1,78,46469,71.2
858,1,79,46419,71.8
858,1,80,46409,72.2
858,1,81,46399,72.5
858,1,82,46289,72.9
858,1,83,46009,73.4
859,1,1,58009,0
859,1,2,58259,0.5
859,1,3,58219,0.8
859,1,4,58111,1.1
859,1,5,58121,1.4
859,1,6,E5804,-
859,1,7,58401,2
859,1,8,58411,2.2
859,1,9,58341,2.6
859,1,10,58321,3.1
859,1,11,58271,3.6
859,1,12,58281,3.9
859,1,13,58371,4.3
859,1,14,58299,4.6
859,1,15,58241,4.9
859,1,16,58109,5.3
859,1,17,58029,5.7
859,1,18,58019,6
859,1,19,57139,6.3
859,1,20,57129,6.7
859,1,21,57119,7
859,1,22,59119,7.2
859,1,23,59149,7.7
859,1,24,59073,8.3
859,1,25,59009,8.5
859,2,1,59009,0
859,2,2,59141,0.8
859,2,3,59111,1.2
859,2,4,57111,1.6
859,2,5,57121,1.9
859,2,6,57131,2.4
859,2,7,58011,2.8
859,2,8,58021,3
859,2,9,58101,3.4
859,2,10,58249,3.6
859,2,11,58291,3.9
859,2,12,58379,4.2
859,2,13,58289,4.5
859,2,14,58279,4.8
859,2,15,58329,5.4
859,2,16,58349,5.8
859,2,17,58419,6.2
859,2,18,58409,6.5
859,2,19,E5804,-
859,2,20,58129,7.2
859,2,21,58119,7.4
859,2,22,58211,7.8
859,2,23,58251,8.1
859,2,24,58009,8.5
868,1,1,43581,0
868,1,2,E4364,-
868,1,3,43491,0.9
868,1,4,43481,1.4
868,1,5,43471,1.7
868,1,6,43401,2.5
868,1,7,43321,2.9
868,1,8,43371,3.3
868,1,9,43699,3.6
868,1,10,28629,4
868,1,11,28631,4.2
868,1,12,28641,4.5
868,1,13,E2202,-
868,1,14,28229,6.2
868,1,15,AYE,-
868,1,16,E0564,-
868,1,17,3222,19.5
868,1,18,3111,20.2
868,1,19,3071,20.5
868,1,20,3031,20.8
868,1,21,E0302,-
868,1,22,3011,21.4
868,1,23,2111,22
868,1,24,E8000,-
868,1,25,E2000,-
868,1,26,2151,22.6
868,1,27,2161,23.3
882,1,1,58009,0
882,1,2,58259,0.5
882,1,3,58219,0.8
882,1,4,58111,1.1
882,1,5,58481,1.5
882,1,6,58491,1.8
882,1,7,58501,2.3
882,1,8,58051,2.5
882,1,9,58061,2.9
882,1,10,58071,3.3
882,1,11,58081,3.7
882,1,12,58091,4.2
882,1,13,58099,4.5
882,1,14,58089,4.9
882,1,15,58079,5.5
882,1,16,58069,5.9
882,1,17,58059,6.3
882,1,18,58509,6.6
882,1,19,58499,7.1
882,1,20,58489,7.4
882,1,21,58119,7.8
882,1,22,58211,8.2
882,1,23,58251,8.5
882,1,24,58009,8.9
900,1,1,46009,0
900,1,2,46281,0.5
900,1,3,46391,0.9
900,1,4,46691,1.3
900,1,5,46689,1.6
900,1,6,46651,2
900,1,7,46951,2.5
900,1,8,46969,2.8
900,1,9,46659,3.1
900,1,10,46681,3.5
900,1,11,46699,3.7
900,1,12,46399,4
900,1,13,46289,4.4
900,1,14,46009,4.9
900A,1,1,46009,0
900A,1,2,46281,0.5
900A,1,3,46391,0.9
900A,1,4,46691,1.3
900A,1,5,46689,1.6
900A,1,6,46651,2
900A,1,7,46951,2.5
900A,1,8,58461,2.8
900A,1,9,58479,3
900A,1,10,58449,3.3
900A,1,11,58439,3.6
900A,1,12,46969,4.2
900A,1,13,46659,4.5
900A,1,14,46681,4.9
900A,1,15,46699,5.1
900A,1,16,46399,5.4
900A,1,17,46289,5.8
900A,1,18,46009,6.3
901,1,1,46009,0
901,1,2,46631,0.6
901,1,3,46331,1
901,1,4,46971,1.4
901,1,5,46981,2
901,1,6,47501,2.5
901,1,7,47511,2.8
901,1,8,47521,3
901,1,9,47539,3.5
901,1,10,46999,3.9
901,1,11,46989,4.4
901,1,12,46979,4.8
901,1,13,46339,5.3
901,1,14,46639,5.7
901,1,15,46009,6.1
902,1,1,46009,0
902,1,2,E4601,-
902,1,3,46269,1.1
903,1,1,46009,0
903,1,2,46271,0.8
903,1,3,46301,1.2
903,1,4,46311,1.6
903,1,5,46249,1.9
903,1,6,46179,2.1
903,1,7,46169,2.4
903,1,8,46159,2.6
903,1,9,46149,3
903,1,10,46119,3.6
903,1,11,46069,4.5
903,1,12,46088,4.8
903,1,13,46111,5.2
903,1,14,46141,5.7
903,1,15,46151,6
903,1,16,46161,6.2
903,1,17,46171,6.5
903,1,18,46241,6.8
903,1,19,46319,7
903,1,20,46309,7.4
903,1,21,46279,7.9
903,1,22,46009,8.5
911,1,1,46009,0
911,1,2,46281,0.5
911,1,3,46421,1.1
911,1,4,46411,1.5
911,1,5,46431,1.9
911,1,6,46441,2.3
911,1,7,46261,2.7
911,1,8,46279,3.1
911,1,9,46251,3.5
911,1,10,46449,3.8
911,1,11,46439,4.2
911,1,12,46419,4.4
911,1,13,46429,4.9
911,1,14,46289,5.4
911,1,15,46008,5.9
911,1,16,46559,6.7
911,1,17,46569,7.2
911,1,18,46579,7.5
911,1,19,46589,7.8
911,1,20,46509,8.3
911,1,21,46069,9.1
911,1,22,46088,9.4
911,1,23,46501,9.8
911,1,24,46581,10.2
911,1,25,46571,10.5
911,1,26,46561,10.7
911,1,27,46551,11.3
911,1,28,46009,11.8
911,1,29,46281,12.3
911,1,30,46421,12.9
911,1,31,46411,13.3
911,1,32,46431,13.7
911,1,33,46441,14.1
911,1,34,46261,14.5
911,1,35,46279,14.9
911,1,36,46251,15.3
911,1,37,46449,15.6
911,1,38,46439,16
911,1,39,46419,16.2
911,1,40,46429,16.7
911,1,41,46289,17.2
911,1,42,46008,17.7
912,1,1,46009,0
912,1,2,46631,0.6
912,1,3,46641,0.9
912,1,4,46661,1.4
912,1,5,46671,1.7
912,1,6,46851,2.1
912,1,7,46861,2.4
912,1,8,46871,2.7
912,1,9,47591,3.1
912,1,10,46779,3.5
912,1,11,46879,4.1
912,1,12,46869,4.4
912,1,13,46859,4.8
912,1,14,46679,5.2
912,1,15,46669,5.6
912,1,16,46649,6
912,1,17,46639,6.5
912,1,18,46008,6.9
912,1,19,46321,7.7
912,1,20,46331,8.1
912,1,21,46341,8.4
912,1,22,46351,8.8
912,1,23,46629,9.1
912,1,24,46619,9.5
912,1,25,46361,10.1
912,1,26,46371,10.5
912,1,27,46519,11.3
912,1,28,46509,11.6
912,1,29,46069,12.4
912,1,30,46088,12.7
912,1,31,46501,13.1
912,1,32,46511,13.5
912,1,33,46591,13.9
912,1,34,46379,14.1
912,1,35,46369,14.5
912,1,36,46611,15.2
912,1,37,46621,15.5
912,1,38,46359,15.8
912,1,39,46349,16.2
912,1,40,46339,16.5
912,1,41,46329,16.7
912,1,42,46009,17.4
912,1,43,46631,18
912,1,44,46641,18.3
912,1,45,46661,18.8
912,1,46,46671,19.1
912,1,47,46851,19.5
912,1,48,46861,19.8
912,1,49,46871,20.1
912,1,50,47591,20.5
912,1,51,46779,20.9
912,1,52,46879,21.5
912,1,53,46869,21.8
912,1,54,46859,22.2
912,1,55,46679,22.6
912,1,56,46669,23
912,1,57,46649,23.4
912,1,58,46639,23.9
912,1,59,46008,24.3
913,1,1,46009,0
913,1,2,46281,0.5
913,1,3,46391,0.9
913,1,4,46761,1.4
913,1,5,46771,1.8
913,1,6,46781,2.1
913,1,7,46791,2.5
913,1,8,46811,2.9
913,1,9,46821,3.3
913,1,10,46831,3.6
913,1,11,46841,3.9
913,1,12,46799,4.3
913,1,13,46789,4.6
913,1,14,46779,5
913,1,15,46769,5.4
913,1,16,46399,5.8
913,1,17,46289,6.2
913,1,18,46008,6.7
913,1,19,46291,7.3
913,1,20,46199,7.8
913,1,21,46181,8.1
913,1,22,46071,8.4
913,1,23,46011,8.7
913,1,24,46509,9.2
913,1,25,46069,10
913,1,26,46088,10.3
913,1,27,46501,10.7
913,1,28,46019,11.1
913,1,29,46079,11.4
913,1,30,46189,11.6
913,1,31,46191,11.9
913,1,32,46299,12.3
913,1,33,46009,12.8
913,1,34,46281,13.3
913,1,35,46391,13.7
913,1,36,46761,14.2
913,1,37,46771,14.6
913,1,38,46781,14.9
913,1,39,46791,15.3
913,1,40,46811,15.7
913,1,41,46821,16.1
913,1,42,46831,16.4
913,1,43,46841,16.7
913,1,44,46799,17.1
913,1,45,46789,17.4
913,1,46,46779,17.8
913,1,47,46769,18.2
913,1,48,46399,18.6
913,1,49,46289,19
913,1,50,46008,19.5
920,1,1,45009,0
920,1,2,E4500,-
920,1,3,44631,0.3
920,1,4,44641,0.6
920,1,5,44791,1
920,1,6,44801,1.2
920,1,7,44811,1.6
920,1,8,44821,2
920,1,9,44661,2.3
920,1,10,44671,2.5
920,1,11,44601,2.9
920,1,12,E4407,-
920,1,13,44329,3.7
920,1,14,E4408,-
920,1,15,44301,4.3
920,1,16,44311,4.7
920,1,17,44321,4.9
920,1,18,44331,5.2
920,1,19,44341,5.5
920,1,20,44609,5.7
920,1,21,44679,6
920,1,22,44669,6.2
920,1,23,44829,6.5
920,1,24,44819,6.9
920,1,25,44809,7.3
920,1,26,44799,7.5
920,1,27,44649,7.8
920,1,28,44639,8.1
920,1,29,E4500,-
920,1,30,45008,8.5
920,1,31,45009,8.6
922,1,1,45009,0
922,1,2,E4500,-
922,1,3,44631,0.3
922,1,4,44641,0.6
922,1,5,44651,1
922,1,6,44661,1.3
922,1,7,44611,1.8
922,1,8,44691,2.4
922,1,9,44771,2.9
922,1,10,44329,4
922,1,11,E4408,-
922,1,12,44301,4.6
922,1,13,44311,5
922,1,14,44321,5.2
922,1,15,44331,5.5
922,1,16,44341,5.8
922,1,17,44779,6.2
922,1,18,44699,6.8
922,1,19,44619,7.4
922,1,20,44669,7.9
922,1,21,44659,8.2
922,1,22,44649,8.5
922,1,23,44639,8.8
922,1,24,E4500,-
922,1,25,45008,9.2
922,1,26,45009,9.3
925,1,1,46009,0
925,1,2,46549,0.9
925,1,3,46539,1.3
925,1,4,46529,1.7
925,1,5,46491,2
925,1,6,46381,2.7
925,1,7,45139,3.4
925,1,8,45129,3.8
925,1,9,45141,4.2
925,1,10,49091,4.5
925,1,11,49101,4.8
925,1,12,49111,5.1
925,1,13,49121,5.4
925,1,14,49189,5.7
925,1,15,49179,6.2
925,1,16,49169,6.4
925,1,17,49159,6.7
925,1,18,49149,7
925,1,19,49199,8.1
925,1,20,49141,9.1
925,1,21,49151,9.5
925,1,22,49089,10
925,1,23,45449,10.2
925,1,24,49079,10.5
925,1,25,49069,10.9
925,1,26,49059,11.3
925,1,27,49049,11.7
925,1,28,49039,12.1
925,1,29,49029,12.5
925,1,30,49019,12.8
925,1,31,49131,13.2
925,1,32,45171,13.6
925,1,33,45161,14
925,1,34,45151,14.3
925,1,35,45049,14.7
925,1,36,45039,14.9
925,1,37,45029,15.2
925,1,38,45019,15.7
925,1,39,KJE,-
925,1,40,44549,17.6
925,1,41,44531,18.1
925,1,42,44009,18.5
925,2,1,44009,0
925,2,2,44539,0.4
925,2,3,44541,0.8
925,2,4,KJE,-
925,2,5,45011,3.3
925,2,6,45021,3.8
925,2,7,45031,4.1
925,2,8,45159,4.7
925,2,9,45169,5
925,2,10,45179,5.3
925,2,11,49139,5.6
925,2,12,49011,6
925,2,13,49021,6.3
925,2,14,49031,6.7
925,2,15,49041,7.1
925,2,16,49051,7.5
925,2,17,49061,7.9
925,2,18,49071,8.3
925,2,19,45441,8.6
925,2,20,49081,8.8
925,2,21,49169,9.1
925,2,22,49159,9.4
925,2,23,49149,9.7
925,2,24,49199,10.8
925,2,25,49141,11.8
925,2,26,49151,12.2
925,2,27,49171,12.7
925,2,28,49181,13.2
925,2,29,49129,13.5
925,2,30,49119,13.8
925,2,31,49109,14.2
925,2,32,45149,14.6
925,2,33,45121,14.9
925,2,34,45131,15.2
925,2,35,46389,16
925,2,36,46499,16.7
925,2,37,46521,16.9
925,2,38,46531,17.3
925,2,39,46541,17.7
925,2,40,46009,18.4
925C,1,1,46009,0
925C,1,2,46549,0.9
925C,1,3,46539,1.3
925C,1,4,46529,1.7
925C,1,5,46491,2
925C,1,6,46381,2.7
925C,1,7,45139,3.4
925C,1,8,45129,3.8
925C,1,9,45141,4.2
925C,1,10,49091,4.5
925C,1,11,49101,4.8
925C,1,12,49111,5.1
925C,1,13,49121,5.4
925C,1,14,49189,5.7
925C,1,15,49179,6.2
925C,1,16,49169,6.4
925C,1,17,49159,6.7
925C,1,18,49149,7
925C,1,19,49219,7.9
925C,1,20,49249,9.5
925C,1,21,49239,10
925C,1,22,49209,10.6
925C,1,23,49229,11.3
925C,1,24,49211,11.8
925C,1,25,49141,12.8
925C,1,26,49151,13.2
925C,1,27,49171,13.7
925C,1,28,49181,14.2
925C,1,29,49129,14.5
925C,1,30,49119,14.8
925C,1,31,49109,15.2
925C,1,32,45149,15.6
925C,1,33,45121,15.9
925C,1,34,45131,16.2
925C,1,35,46389,17
925C,1,36,46499,17.7
925C,1,37,46521,17.9
925C,1,38,46531,18.3
925C,1,39,46541,18.7
925C,1,40,46009,19.4
926,1,1,46009,0
926,1,2,46549,0.9
926,1,3,46539,1.3
926,1,4,46529,1.7
926,1,5,46491,2
926,1,6,BKE,-
926,1,7,48011,4.8
926,1,8,48111,5.5
926,1,9,48121,5.9
926,1,10,48131,6.9
926,1,11,48129,7.8
926,1,12,48119,8.3
926,1,13,48019,8.8
926,1,14,BKE,-
926,1,15,46499,12.1
926,1,16,46521,12.3
926,1,17,46531,12.7
926,1,18,46541,13.1
926,1,19,46009,13.8
927,1,1,44009,0
927,1,2,44539,0.4
927,1,3,44541,0.8
927,1,4,KJE,-
927,1,5,45011,3.3
927,1,6,45021,3.8
927,1,7,45031,4.1
927,1,8,45041,4.6
927,1,9,45051,5
927,1,10,45061,5.4
927,1,11,45071,5.6
927,1,12,45221,6.1
927,1,13,45181,6.5
927,1,14,45191,6.8
927,1,15,45201,7.1
927,1,16,45211,7.6
927,1,17,48011,8.1
927,1,18,48111,8.8
927,1,19,48121,9.2
927,1,20,48131,10.2
927,1,21,48129,11.1
927,1,22,48119,11.6
927,1,23,48019,12.1
927,1,24,45209,13.1
927,1,25,45199,13.5
927,1,26,45189,13.8
927,1,27,45229,14.1
927,1,28,45079,14.5
927,1,29,45069,14.9
927,1,30,45059,15.3
927,1,31,45049,16
927,1,32,45039,16.2
927,1,33,45029,16.5
927,1,34,45019,17
927,1,35,KJE,-
927,1,36,44549,18.9
927,1,37,44531,19.4
927,1,38,44009,19.8
941,1,1,43009,0
941,1,2,43419,0.4
941,1,3,43401,0.8
941,1,4,43321,1.2
941,1,5,43331,1.5
941,1,6,43341,1.8
941,1,7,43351,2.3
941,1,8,43361,2.6
941,1,9,43371,2.9
941,1,10,43381,3.2
941,1,11,43391,3.6
941,1,12,43411,4.1
941,1,13,43009,4.5
945,1,1,43009,0
945,1,2,43421,0.5
945,1,3,43541,0.9
945,1,4,43801,1.6
945,1,5,43561,2
945,1,6,43571,2.3
945,1,7,43581,2.7
945,1,8,43641,3.1
945,1,9,43831,3.4
945,1,10,43491,3.6
945,1,11,43841,3.9
945,1,12,E4306,-
945,1,13,43659,4.3
945,1,14,43589,4.6
945,1,15,43579,5
945,1,16,43569,5.3
945,1,17,43809,5.8
945,1,18,43549,6.4
945,1,19,43429,6.8
945,1,20,43009,7.3
947,1,1,43009,0
947,1,2,43419,0.4
947,1,3,43469,1
947,1,4,43479,1.3
947,1,5,43489,1.6
947,1,6,43499,2
947,1,7,43669,2.4
947,1,8,43679,2.7
947,1,9,43681,3.2
947,1,10,43481,3.5
947,1,11,43471,3.8
947,1,12,43461,4.1
947,1,13,43411,4.6
947,1,14,43009,5
950,1,1,46009,0
950,1,2,46549,0.9
950,1,3,46539,1.3
950,1,4,46529,1.7
950,1,5,46519,2.3
950,1,6,46509,2.6
950,1,7,46101,3.7
950,1,8,E4610,-
950,1,9,46211,5.9
950,1,10,47701,8.9
950,1,11,46609,13.3
950,2,1,46609,0
950,2,2,46219,3.5
950,2,3,E4610,-
950,2,4,46109,5.7
950,2,5,46069,6.5
950,2,6,46088,6.8
950,2,7,46501,7.2
950,2,8,46511,7.6
950,2,9,46521,8
950,2,10,46531,8.4
950,2,11,46541,8.8
950,2,12,46009,9.5
960,1,1,46009,0
960,1,2,46549,0.9
960,1,3,46539,1.3
960,1,4,46529,1.7
960,1,5,46491,2
960,1,6,46381,2.7
960,1,7,45139,3.4
960,1,8,45129,3.8
960,1,9,45119,4.2
960,1,10,45109,4.7
960,1,11,45099,5.2
960,1,12,45079,5.6
960,1,13,45069,6
960,1,14,45059,6.4
960,1,15,45049,7.1
960,1,16,45039,7.3
960,1,17,45029,7.6
960,1,18,45019,8.1
960,1,19,44069,8.4
960,1,20,44059,8.6
960,1,21,44049,9.1
960,1,22,44251,9.4
960,1,23,44639,9.6
960,1,24,44201,10.2
960,1,25,44211,10.5
960,1,26,44221,10.8
960,1,27,44261,11.3
960,1,28,BKE,-
960,1,29,PIE,-
960,1,30,40239,21
960,1,31,40089,21.4
960,1,32,40079,21.7
960,1,33,40119,22
960,1,34,40069,22.2
960,1,35,40059,22.5
960,1,36,40049,22.9
960,1,37,40039,23.2
960,1,38,40029,23.4
960,1,39,40279,23.8
960,1,40,40019,24.3
960,1,41,7539,24.7
960,1,42,7589,25.1
960,1,43,1059,25.4
960,1,44,1119,25.7
960,1,45,1019,26.1
960,1,46,2049,26.5
960,1,47,2089,27.2
960,2,1,2099,0
960,2,2,2101,0.4
960,2,3,2051,0.8
960,2,4,2061,1.1
960,2,5,4151,2
960,2,6,1013,2.4
960,2,7,1112,2.7
960,2,8,7551,3
960,2,9,7531,3.3
960,2,10,40011,3.8
960,2,11,40271,4.2
960,2,12,40021,4.7
960,2,13,40031,5
960,2,14,40041,5.4
960,2,15,40051,5.7
960,2,16,40111,6.1
960,2,17,40071,6.5
960,2,18,40081,6.9
960,2,19,40231,7.1
960,2,20,PIE,-
960,2,21,BKE,-
960,2,22,44269,16.4
960,2,23,44229,16.8
960,2,24,44219,17.1
960,2,25,44209,17.4
960,2,26,44631,17.9
960,2,27,44259,18.1
960,2,28,44041,18.5
960,2,29,44051,19
960,2,30,44061,19.3
960,2,31,45011,19.7
960,2,32,45021,20.2
960,2,33,45031,20.5
960,2,34,45041,21
960,2,35,45051,21.4
960,2,36,45061,21.8
960,2,37,45071,22
960,2,38,45081,22.2
960,2,39,45091,22.6
960,2,40,45101,23.1
960,2,41,45111,23.5
960,2,42,45121,23.9
960,2,43,45131,24.2
960,2,44,46389,25
960,2,45,46499,25.7
960,2,46,46521,25.9
960,2,47,46531,26.3
960,2,48,46541,26.7
960,2,49,46009,27.4
961,1,1,46009,0
961,1,2,46549,0.9
961,1,3,46539,1.3
961,1,4,46529,1.7
961,1,5,46491,2
961,1,6,46381,2.7
961,1,7,45139,3.4
961,1,8,45129,3.8
961,1,9,45119,4.2
961,1,10,45109,4.7
961,1,11,45099,5.2
961,1,12,45079,5.6
961,1,13,45069,6
961,1,14,45059,6.4
961,1,15,45049,7.1
961,1,16,45039,7.3
961,1,17,45029,7.6
961,1,18,45019,8.1
961,1,19,44069,8.4
961,1,20,44059,8.6
961,1,21,44049,9.1
961,1,22,44029,9.5
961,1,23,44019,9.7
961,1,24,43119,10
961,1,25,43109,10.4
961,1,26,43089,10.7
961,1,27,43069,11.2
961,1,28,43059,11.6
961,1,29,43049,12
961,1,30,43029,12.5
961,1,31,43019,12.9
961,1,32,42119,13.3
961,1,33,42109,13.8
961,1,34,42089,14.2
961,1,35,42059,14.8
961,1,36,42049,15.1
961,1,37,42039,15.5
961,1,38,42029,16
961,1,39,42019,16.5
961,1,40,41089,17
961,1,41,41079,17.4
961,1,42,41069,18
961,1,43,41049,18.4
961,1,44,41119,19.2
961,1,45,41109,19.5
961,1,46,11119,19.8
961,1,47,11109,20.2
961,1,48,11099,20.5
961,1,49,11089,20.9
961,1,50,11079,21.4
