SVC_NUM,DIR,ROUTE_SEQ,BS_CODE,DISTANCE
543,1,1,28339,0
543,1,2,28329,0.4
543,1,3,28631,0.8
543,1,4,28641,1.1
543,1,5,28651,1.7
543,1,6,28229,-
543,1,7,16099,-
543,1,8,14069,-
543,1,9,3223,16.3
543,1,10,3151,16.7
543,1,11,3021,17.2
543,1,12,3011,17.8
544,1,1,84229,0
544,1,2,84349,0.4
544,1,3,84419,1
544,1,4,84409,1.3
544,1,5,84379,1.7
544,1,6,84309,2
544,1,7,84139,2.7
544,1,8,84129,3.3
544,1,9,84151,3.8
544,1,10,93131,4.3
544,1,11,90985,-
544,1,12,3995,-
544,1,13,3111,16.8
544,1,14,3071,17.1
544,1,15,3031,17.4
544,1,16,3011,18
545,1,1,84269,0
545,1,2,84259,0.4
545,1,3,84231,0.9
545,1,4,84241,1.3
545,1,5,84281,1.5
545,1,6,84061,1.8
545,1,7,84101,2.4
545,1,8,84071,2.8
545,1,9,84081,3.1
545,1,10,84141,3.4
545,1,11,84111,3.8
545,1,12,84151,-
545,1,13,90985,-
545,1,14,3995,-
545,1,15,3111,17.3
545,1,16,3071,17.6
545,1,17,3031,17.9
545,1,18,3011,18.5
548,1,1,55129,0
548,1,2,55119,0.4
548,1,3,54451,0.7
548,1,4,54461,1.1
548,1,5,54259,1.4
548,1,6,54351,-
548,1,7,54449,2.1
548,1,8,54401,2.4
548,1,9,54411,2.7
548,1,10,54589,3.1
548,1,11,54389,3.7
548,1,12,54379,4.1
548,1,13,54609,4.5
548,1,14,54101,-
548,1,15,52995,-
548,1,16,6029,-
548,1,17,5519,-
548,1,18,3223,16.9
548,1,19,3151,17.3
548,1,20,3021,17.8
548,1,21,3011,18.4
549,1,1,55199,0
549,1,2,55169,0.3
549,1,3,55149,0.8
549,1,4,55139,1.1
549,1,5,54209,1.4
549,1,6,54199,1.7
549,1,7,54189,2.2
549,1,8,54221,2.6
549,1,9,54231,2.9
549,1,10,54241,-
549,1,11,54271,4.2
549,1,12,54281,4.5
549,1,13,54291,-
549,1,14,52995,-
549,1,15,6029,-
549,1,16,5519,-
549,1,17,3223,18.5
549,1,18,3151,18.9
549,1,19,3021,19.4
549,1,20,3011,20
55,1,1,53009,0
55,1,2,53221,0.6
55,1,3,53239,1
55,1,4,53249,1.5
55,1,5,54539,1.9
55,1,6,54601,2.6
55,1,7,54371,3
55,1,8,54381,3.4
55,1,9,54291,4
55,1,10,54301,4.5
55,1,11,66341,4.8
55,1,12,66331,5.4
55,1,13,66101,5.8
55,1,14,63311,6.3
55,1,15,63321,6.7
55,1,16,63331,7.1
55,1,17,63341,7.5
55,1,18,63249,8.1
55,1,19,63071,8.6
55,1,20,63081,8.9
55,1,21,63091,9.3
55,1,22,63101,9.6
55,1,23,62231,10
55,1,24,62241,10.3
55,1,25,71051,10.7
55,1,26,71061,11.2
55,1,27,71071,11.6
55,1,28,71081,12
55,1,29,71091,12.5
55,1,30,72019,12.9
55,1,31,83119,13.6
55,1,32,83109,13.8
55,1,33,83299,14.5
55,1,34,83319,14.9
55,1,35,83309,15.2
55,1,36,92279,15.7
55,1,37,92061,15.9
55,1,38,92071,16.4
55,1,39,92081,16.7
55,1,40,93011,17.1
55,1,41,93021,17.5
55,1,42,93199,17.8
55,1,43,93201,18.5
55,1,44,93029,18.9
55,1,45,93019,19.3
55,1,46,92089,19.7
55,1,47,92079,20
55,1,48,92271,20.6
55,1,49,83301,20.9
55,1,50,83311,21.3
55,1,51,83291,21.6
55,1,52,83101,22.3
55,1,53,83111,22.6
55,1,54,72011,23.1
55,1,55,71099,23.4
55,1,56,71089,23.8
55,1,57,71079,24.2
55,1,58,71069,24.7
55,1,59,71059,25.1
55,1,60,62249,25.5
55,1,61,62239,25.9
55,1,62,63109,26.3
55,1,63,63099,26.6
55,1,64,63089,27
55,1,65,63079,27.4
55,1,66,63241,27.9
55,1,67,63349,28.4
55,1,68,63339,29
55,1,69,63329,29.3
55,1,70,63319,29.8
55,1,71,66109,30.3
55,1,72,66339,30.8
55,1,73,66349,31.4
55,1,74,54309,31.7
55,1,75,54299,32.3
55,1,76,54389,32.7
55,1,77,54379,33.1
55,1,78,54609,33.5
55,1,79,54531,34.1
55,1,80,53241,34.4
55,1,81,53231,35
55,1,82,53229,35.5
55,1,83,53009,35.9
550,1,1,67231,0
550,1,2,67221,0.4
550,1,3,67131,1
550,1,4,67141,1.3
550,1,5,67151,1.7
550,1,6,67161,2.2
550,1,7,67219,2.5
550,1,8,67269,2.9
550,1,9,67339,3.2
550,1,10,67299,3.6
550,1,11,67309,3.9
550,1,12,67329,4.3
550,1,13,67479,4.8
550,1,14,67489,5.2
550,1,15,67499,5.5
550,1,16,67281,5.8
550,1,17,67089,-
550,1,18,67039,-
550,1,19,52995,-
550,1,20,6029,-
550,1,21,5519,-
550,1,22,3223,28.7
550,1,23,3151,29.1
550,1,24,3021,29.6
550,1,25,3011,30.2
552,1,1,76279,0
552,1,2,76269,0.3
552,1,3,76259,0.6
552,1,4,76469,1.2
552,1,5,76429,1.5
552,1,6,76419,1.9
552,1,7,76109,2.1
552,1,8,76099,2.6
552,1,9,76089,3.1
552,1,10,76079,3.6
552,1,11,96289,-
552,1,12,96229,-
552,1,13,90985,-
552,1,14,3995,-
552,1,15,3111,25.4
552,1,16,3071,25.7
552,1,17,3031,26
552,1,18,3011,26.6
553,1,1,76369,0
553,1,2,76359,0.3
553,1,3,76349,-
553,1,4,76229,1.5
553,1,5,76219,1.8
553,1,6,76209,2.2
553,1,7,76149,2.7
553,1,8,76139,3.1
553,1,9,76069,3.7
553,1,10,96289,-
553,1,11,96229,-
553,1,12,90985,-
553,1,13,3995,-
553,1,14,3111,25.5
553,1,15,3071,25.8
553,1,16,3031,26.1
553,1,17,3011,26.7
554,1,1,76111,0
554,1,2,76121,0.3
554,1,3,75079,0.6
554,1,4,75089,1
554,1,5,75109,1.3
554,1,6,75111,1.8
554,1,7,75169,2.2
554,1,8,75131,2.8
554,1,9,75121,3.1
554,1,10,76059,-
554,1,11,96289,-
554,1,12,96229,-
554,1,13,90985,-
554,1,14,3995,-
554,1,15,3111,25.9
554,1,16,3071,26.2
554,1,17,3031,26.5
554,1,18,3011,27.1
555,1,1,44321,0
555,1,2,44331,0.3
555,1,3,44341,0.6
555,1,4,44779,1
555,1,5,44711,-
555,1,6,44819,2.8
555,1,7,44809,3.2
555,1,8,44799,3.4
555,1,9,44649,3.7
555,1,10,44259,3.9
555,1,11,44149,-
555,1,12,44159,-
555,1,13,28299,-
555,1,14,16099,-
555,1,15,14069,-
555,1,16,3223,25.5
555,1,17,3151,25.9
555,1,18,3021,26.4
555,1,19,3011,27
556,1,1,45389,0
556,1,2,45401,0.4
556,1,3,45411,0.6
556,1,4,45329,1.4
556,1,5,45279,2
556,1,6,45269,2.3
556,1,7,45319,2.6
556,1,8,45259,2.9
556,1,9,45249,3.3
556,1,10,45239,3.7
556,1,11,44461,4
556,1,12,44451,4.3
556,1,13,44441,4.7
556,1,14,44121,5.1
556,1,15,44159,-
556,1,16,28299,-
556,1,17,16099,-
556,1,18,14069,-
556,1,19,3223,26
556,1,20,3151,26.4
556,1,21,3021,26.9
556,1,22,3011,27.5
557,1,1,44071,0
557,1,2,44519,0.5
557,1,3,44529,0.8
557,1,4,44399,1.7
557,1,5,44299,2
557,1,6,44289,2.3
557,1,7,44279,2.7
557,1,8,44139,-
557,1,9,44159,-
557,1,10,28299,-
557,1,11,16099,-
557,1,12,14069,-
557,1,13,3223,23.7
557,1,14,3151,24.1
557,1,15,3021,24.6
557,1,16,3011,25.2
558,1,1,59101,0
558,1,2,59121,0.4
558,1,3,59131,0.7
558,1,4,59301,1.1
558,1,5,59311,1.4
558,1,6,59081,1.7
558,1,7,59321,2.1
558,1,8,59561,2.3
558,1,9,59049,2.6
558,1,10,59039,3
558,1,11,59029,-
558,1,12,56996,-
558,1,13,52995,-
558,1,14,6029,-
558,1,15,5519,-
558,1,16,3223,24.6
558,1,17,3151,25
558,1,18,3021,25.5
558,1,19,3011,26.1
559,1,1,59461,0
559,1,2,59411,0.5
559,1,3,59401,0.8
559,1,4,59391,1.2
559,1,5,59381,1.6
559,1,6,59171,1.9
559,1,7,59359,2.5
559,1,8,59349,3.1
559,1,9,59369,3.4
559,1,10,59379,4
559,1,11,59439,4.2
559,1,12,59429,4.6
559,1,13,59049,-
559,1,14,59029,-
559,1,15,56996,-
559,1,16,52995,-
559,1,17,6029,-
559,1,18,5519,-
559,1,19,3223,26.9
559,1,20,3151,27.3
559,1,21,3021,27.8
559,1,22,3011,28.4
56,1,1,53009,0
56,1,2,53279,0.7
56,1,3,53289,1
56,1,4,53251,1.4
56,1,5,53221,1.8
56,1,6,53211,2.1
56,1,7,52021,2.5
56,1,8,52031,2.8
56,1,9,52361,3.7
56,1,10,52279,4.3
56,1,11,52239,4.9
56,1,12,52189,5.2
56,1,13,52079,6.3
56,1,14,50059,7.2
56,1,15,50049,7.4
56,1,16,50038,7.9
56,1,17,50029,8.3
56,1,18,50019,8.9
56,1,19,40109,9.1
56,1,20,40019,9.6
56,1,21,7539,10
56,1,22,7518,10.6
56,1,23,7569,10.8
56,1,24,1639,11.2
56,1,25,1619,11.5
56,1,26,2089,12.2
56,2,1,2099,0
56,2,2,2101,0.4
56,2,3,2051,0.8
56,2,4,2061,1.1
56,2,5,1611,1.9
56,2,6,1631,2.1
56,2,7,7561,2.5
56,2,8,7571,2.8
56,2,9,7021,3.2
56,2,10,40011,3.7
56,2,11,40101,4.3
56,2,12,50011,4.5
56,2,13,50021,5.2
56,2,14,50031,5.7
56,2,15,50041,6
56,2,16,50051,6.2
56,2,17,51011,6.5
56,2,18,52071,7.4
56,2,19,52181,8
56,2,20,52231,8.2
56,2,21,52271,8.8
56,2,22,52369,9.4
56,2,23,52039,10
56,2,24,53219,10.8
56,2,25,53229,11.3
56,2,26,53259,11.6
56,2,27,53281,12
56,2,28,53271,12.3
56,2,29,53009,12.9
560,1,1,12169,0
560,1,2,12179,0.3
560,1,3,12199,0.6
560,1,4,12189,0.9
560,1,5,12211,1
560,1,6,12151,1.2
560,1,7,12031,1.7
560,1,8,12041,2.1
560,1,9,12051,2.4
560,1,10,12111,2.6
560,1,11,17119,-
560,1,12,16099,-
560,1,13,14069,-
560,1,14,3223,14
560,1,15,3151,14.4
560,1,16,3021,14.9
560,1,17,3011,15.5
561,1,1,70059,0
561,1,2,70049,0.2
561,1,3,70119,0.5
561,1,4,70109,0.9
561,1,5,60219,1.4
561,1,6,60089,-
561,1,7,10985,-
561,1,8,6029,-
561,1,9,5519,-
561,1,10,3223,11.2
561,1,11,3151,11.6
561,1,12,3021,12.1
561,1,13,3011,12.7
563,1,1,42011,0
563,1,2,42021,0.3
563,1,3,42031,0.6
563,1,4,42041,1
563,1,5,42051,1.5
563,1,6,42061,1.8
563,1,7,42149,-
563,1,8,16099,-
563,1,9,14069,-
563,1,10,3223,15.7
563,1,11,3151,16.1
563,1,12,3021,16.6
563,1,13,3011,17.2
564,1,1,41119,0
564,1,2,41109,0.3
564,1,3,11119,0.6
564,1,4,11109,1
564,1,5,11099,1.3
564,1,6,11229,1.7
564,1,7,11219,2
564,1,8,11209,2.4
564,1,9,13029,2.9
564,1,10,13019,-
564,1,11,9139,-
564,1,12,13159,-
564,1,13,13139,-
564,1,14,6069,-
564,1,15,5519,-
564,1,16,3223,9.2
564,1,17,3151,9.6
564,1,18,3021,10.1
564,1,19,3011,10.7
565,1,1,52471,0
565,1,2,52401,0.7
565,1,3,52411,1.1
565,1,4,52099,1.4
565,1,5,50159,1.7
565,1,6,50211,2
565,1,7,50221,2.2
565,1,8,10985,-
565,1,9,6029,-
565,1,10,5519,-
565,1,11,3223,9.9
565,1,12,3151,10.3
565,1,13,3021,10.8
565,1,14,3011,11.4
566,1,1,91121,0
566,1,2,91131,0.2
566,1,3,91141,0.5
566,1,4,91151,1
566,1,5,91161,1.2
566,1,6,90986,-
566,1,7,3995,-
566,1,8,3111,7.1
566,1,9,3071,7.4
566,1,10,3031,7.7
566,1,11,3011,8.3
569,1,1,65221,0
569,1,2,65281,0.3
569,1,3,65271,0.8
569,1,4,65261,1.4
569,1,5,65239,1.9
569,1,6,65179,2.5
569,1,7,65169,2.9
569,1,8,65159,3.4
569,1,9,65079,3.7
569,1,10,68995,-
569,1,11,52995,-
569,1,12,6029,-
569,1,13,5519,-
569,1,14,3223,26
569,1,15,3151,26.4
569,1,16,3021,26.9
569,1,17,3011,27.5
57,1,1,53009,0
57,1,2,53221,0.6
57,1,3,53211,0.9
57,1,4,52021,1.3
57,1,5,52031,1.6
57,1,6,52361,2.5
57,1,7,52351,2.7
57,1,8,52341,3
57,1,9,52331,3.4
57,1,10,52321,3.8
57,1,11,52501,4.1
57,1,12,52079,5.4
57,1,13,50059,6.3
57,1,14,50049,6.5
57,1,15,50038,7
57,1,16,50029,7.4
57,1,17,50019,8
57,1,18,40109,8.2
57,1,19,40019,8.7
57,1,20,7539,9.1
57,1,21,7589,9.5
57,1,22,1559,9.8
57,1,23,1519,10.2
57,1,24,1629,10.6
57,1,25,1619,10.9
57,1,26,2119,11.3
57,1,27,3019,12.3
57,1,28,3059,12.7
57,1,29,3129,13.1
57,1,30,3217,13.5
57,1,31,5649,14.4
57,1,32,14061,14.7
57,1,33,14071,15.2
57,1,34,14081,15.6
57,1,35,14101,16
57,1,36,14141,16.8
57,1,37,14121,17.1
57,1,38,14131,17.5
57,1,39,14151,18
57,1,40,14161,18.5
57,1,41,14171,18.8
57,1,42,15041,19.5
57,1,43,15051,19.8
57,1,44,18011,-
57,1,45,14369,20.5
57,1,46,14219,20.8
57,1,47,14209,21.3
57,1,48,14199,21.7
57,1,49,10331,22.4
57,1,50,10009,22.7
57,2,1,10009,0
57,2,2,10339,0.4
57,2,3,14241,0.6
57,2,4,14191,1.4
57,2,5,14201,1.7
57,2,6,14471,2
57,2,7,14211,2.2
57,2,8,18019,2.6
57,2,9,15059,3.1
57,2,10,15049,3.4
57,2,11,14189,3.8
57,2,12,14179,4.1
57,2,13,14169,4.5
57,2,14,14159,5
57,2,15,14139,5.4
57,2,16,14129,5.9
57,2,17,14119,6.2
57,2,18,14109,6.9
57,2,19,14089,7.3
57,2,20,14069,8.2
57,2,21,5641,8.7
57,2,22,3223,9.4
57,2,23,3151,9.8
57,2,24,3021,10.3
57,2,25,3011,10.9
57,2,26,2111,11.5
57,2,27,1611,12.1
57,2,28,1621,12.3
57,2,29,1541,12.6
57,2,30,7551,13
57,2,31,7531,13.3
57,2,32,40011,13.8
57,2,33,40101,14.4
57,2,34,50011,14.6
57,2,35,50021,15.3
57,2,36,50031,15.8
57,2,37,50041,16.1
57,2,38,50051,16.3
57,2,39,51011,16.6
57,2,40,52071,17.5
57,2,41,52509,18.3
57,2,42,52329,18.6
57,2,43,52339,19
57,2,44,52349,19.4
57,2,45,52369,20
57,2,46,52039,20.6
57,2,47,53219,21.4
57,2,48,53229,21.9
57,2,49,53009,22.3
58,1,1,53009,0
58,1,2,53221,0.6
58,1,3,53239,1
58,1,4,53249,1.5
58,1,5,54539,1.9
58,1,6,54101,2.6
58,1,7,66091,3.5
58,1,8,66391,4.4
58,1,9,66401,4.6
58,1,10,66411,5
58,1,11,66389,5.3
58,1,12,62131,5.7
58,1,13,62141,6.1
58,1,14,62059,6.5
58,1,15,62049,6.9
58,1,16,62039,7.2
58,1,17,62029,7.5
58,1,18,62019,7.7
58,1,19,70309,8
58,1,20,70299,8.2
58,1,21,70289,8.5
58,1,22,70279,9
58,1,23,70091,9.3
58,1,24,70081,9.7
58,1,25,70071,10.2
58,1,26,71081,10.5
58,1,27,72059,11.1
58,1,28,72049,11.3
58,1,29,72089,11.6
58,1,30,72039,11.8
58,1,31,84709,12.1
58,1,32,84489,12.6
58,1,33,75371,15.7
58,1,34,75291,16
58,1,35,75301,-
58,1,36,75311,16.6
58,1,37,75361,17
58,1,38,75351,17.3
58,1,39,77339,17.9
58,1,40,77279,18.2
58,1,41,77269,18.5
58,1,42,77259,18.9
58,1,43,77219,19.3
58,1,44,77209,19.7
58,1,45,77199,20.1
58,1,46,77009,20.8
58,2,1,77009,0
58,2,2,77191,0.7
58,2,3,77201,1.1
58,2,4,77211,1.4
58,2,5,77251,1.9
58,2,6,77261,2.3
58,2,7,77271,2.6
58,2,8,77331,2.9
58,2,9,75359,3.5
58,2,10,75369,3.9
58,2,11,75319,4.3
58,2,12,75309,-
58,2,13,75299,4.9
58,2,14,75379,5.2
58,2,15,84481,8.4
58,2,16,84701,8.9
58,2,17,72031,9.2
58,2,18,72081,9.4
58,2,19,72041,9.7
58,2,20,72051,9.9
58,2,21,71089,10.4
58,2,22,70079,10.8
58,2,23,70089,11.3
58,2,24,70099,11.7
58,2,25,70271,11.9
58,2,26,70281,12.5
58,2,27,70291,12.8
58,2,28,70301,13.1
58,2,29,62011,13.4
58,2,30,62031,13.8
58,2,31,62041,14.2
58,2,32,62051,14.7
58,2,33,62149,14.9
58,2,34,62139,15.3
58,2,35,66381,15.7
58,2,36,66419,16
58,2,37,66409,16.4
58,2,38,66399,16.8
58,2,39,66099,17.5
58,2,40,54109,18.4
58,2,41,54531,19
58,2,42,53241,19.3
58,2,43,53231,19.9
58,2,44,53229,20.4
58,2,45,53009,20.8
585,1,1,72061,0
585,1,2,72071,0.2
585,1,3,84501,0.8
585,1,4,84511,1.2
585,1,5,84499,1.6
585,1,6,84701,2
585,1,7,72031,2.3
585,1,8,72081,2.5
585,1,9,72029,3.2
585,1,10,72019,3.6
585,1,11,83119,-
585,1,12,83299,-
585,1,13,92279,-
585,1,14,90985,-
585,1,15,3995,-
585,1,16,3111,16.2
585,1,17,3071,16.5
585,1,18,3031,16.8
585,1,19,3011,17.4
59,1,1,53009,0
59,1,2,53221,0.6
59,1,3,53211,0.9
59,1,4,52021,1.3
59,1,5,52031,1.6
59,1,6,52361,2.5
59,1,7,52449,2.9
59,1,8,52179,3.1
59,1,9,52169,3.5
59,1,10,52159,3.7
59,1,11,52149,3.9
59,1,12,52139,4.3
59,1,13,52509,5
59,1,14,52329,5.3
59,1,15,52081,-
59,1,16,74995,-
59,1,17,72011,12.1
59,1,18,71099,12.4
59,1,19,72059,13
59,1,20,72049,13.2
59,1,21,72089,13.5
59,1,22,72039,13.7
59,1,23,84709,14
59,1,24,84489,14.5
59,1,25,84461,14.9
59,1,26,84471,15.3
59,1,27,84621,15.7
59,1,28,84611,16.1
59,1,29,84631,16.3
59,1,30,84601,16.5
59,1,31,75341,16.9
59,1,32,75061,17.3
59,1,33,75051,18
59,1,34,76071,18.7
59,1,35,76081,19.2
59,1,36,76091,19.6
59,1,37,76101,20
59,1,38,76231,20.6
59,1,39,76241,20.9
59,1,40,98011,21.5
59,1,41,98021,21.8
59,1,42,98031,22.2
59,1,43,98041,22.5
59,1,44,98231,22.8
59,1,45,98051,23.1
59,1,46,98061,23.7
59,1,47,98071,24.1
59,1,48,99011,24.5
59,1,49,99021,24.9
59,1,50,99031,25.2
59,1,51,99041,25.6
59,1,52,99139,25.9
59,1,53,99009,26.2
59,2,1,99009,0
59,2,2,99131,0.2
59,2,3,99049,0.5
59,2,4,99039,0.9
59,2,5,99029,1.2
59,2,6,99019,1.6
59,2,7,98079,2.2
59,2,8,98069,2.6
59,2,9,98059,3
59,2,10,98239,3.3
59,2,11,98049,3.6
59,2,12,98039,4
59,2,13,98029,4.4
59,2,14,98019,4.7
59,2,15,76249,5.3
59,2,16,76239,5.6
59,2,17,76109,6.2
59,2,18,76099,6.7
59,2,19,76089,7.2
59,2,20,76079,7.7
59,2,21,75059,8.4
59,2,22,75069,9.1
59,2,23,75349,9.5
59,2,24,84609,9.8
59,2,25,84639,10.1
59,2,26,84619,10.3
59,2,27,84629,10.6
59,2,28,84479,10.9
59,2,29,84469,11.3
59,2,30,84481,11.9
59,2,31,84701,12.4
59,2,32,72031,12.7
59,2,33,72081,12.9
59,2,34,72041,13.2
59,2,35,72051,13.4
59,2,36,71091,13.9
59,2,37,72019,14.3
59,2,38,74995,-
59,2,39,52089,-
59,2,40,52321,21.3
59,2,41,52501,21.6
59,2,42,52131,22.3
59,2,43,52141,22.8
59,2,44,52151,23
59,2,45,52161,23.4
59,2,46,52171,23.7
59,2,47,52441,23.9
59,2,48,52369,24.3
59,2,49,52039,24.9
59,2,50,53219,25.7
59,2,51,53229,26.2
59,2,52,53009,26.6
5N,1,1,2099,0
5N,1,2,2101,0.4
5N,1,3,2051,0.8
5N,1,4,2061,1.1
5N,1,5,4167,2.1
5N,1,6,4249,2.4
5N,1,7,5029,2.8
5N,1,8,4222,3.4
5N,1,9,4211,3.7
5N,1,10,4331,4
5N,1,11,13109,4.3
5N,1,12,13211,4.6
5N,1,13,6151,5.2
5N,1,14,6141,5.7
5N,1,15,6131,6
5N,1,16,13121,6.3
5N,1,17,13141,6.7
5N,1,18,13191,7.3
5N,1,19,9048,8
5N,1,20,9038,8.6
5N,1,21,8138,9
5N,1,22,8057,9.4
5N,1,23,8079,9.9
5N,1,24,7011,10.1
5N,1,25,7021,10.5
5N,1,26,40011,11
5N,1,27,40271,-
5N,1,28,41119,15.7
5N,1,29,41109,16
5N,1,30,11119,16.3
5N,1,31,11109,16.7
5N,1,32,11099,17
5N,1,33,11231,17.6
5N,1,34,11261,18.4
5N,1,35,11271,-
5N,1,36,12031,-
5N,1,37,17249,22.1
5N,1,38,17161,22.6
5N,1,39,17171,23
5N,1,40,17181,23.3
5N,1,41,20101,23.6
5N,1,42,28011,-
5N,1,43,28021,-
5N,1,44,28311,27.1
5N,1,45,28321,27.8
5N,1,46,28331,28.2
5N,1,47,28451,28.7
5N,1,48,28461,29.1
5N,1,49,28491,29.6
5N,1,50,28501,30
5N,1,51,28511,30.4
5N,1,52,28521,30.7
5N,1,53,28401,31
5N,1,54,28531,31.3
5N,1,55,21249,31.9
5N,1,56,21429,32.3
5N,1,57,21391,32.7
5N,1,58,21369,33
5N,1,59,22491,34.1
5N,1,60,22501,34.5
5N,1,61,22511,34.8
5N,1,62,22531,35.1
5N,1,63,22231,35.4
5N,1,64,22359,35.7
5N,1,65,27331,36.2
5N,1,66,27341,36.5
5N,1,67,27351,36.9
5N,1,68,27361,37.2
5N,1,69,27271,37.6
5N,1,70,27131,37.9
5N,1,71,27141,38.4
5N,1,72,27159,38.8
6,1,1,77009,0
6,1,2,78109,0.8
6,1,3,78119,1.4
6,1,4,78129,1.8
6,1,5,78139,2.2
6,1,6,78149,2.6
6,1,7,98109,2.9
6,1,8,98031,3.3
6,1,9,98041,3.6
6,1,10,98121,4
6,1,11,98131,4.3
6,1,12,98141,4.6
6,1,13,98151,4.8
6,1,14,98161,5.1
6,1,15,98171,5.3
6,1,16,98181,5.6
6,1,17,98199,5.9
6,1,18,98209,6.2
6,1,19,98219,6.4
6,1,20,98229,6.7
6,1,21,98149,7
6,1,22,98139,7.3
6,1,23,98129,7.6
6,1,24,98049,8
6,1,25,98039,8.4
6,1,26,98101,8.9
6,1,27,78141,9.3
6,1,28,78131,9.7
6,1,29,78121,10.1
6,1,30,78111,10.5
6,1,31,78101,11.1
6,1,32,77009,11.7
60,1,1,82009,0
60,1,2,82061,0.5
60,1,3,83101,0.9
60,1,4,83111,1.2
60,1,5,72011,1.7
60,1,6,72021,2.1
60,1,7,72061,2.6
60,1,8,72071,2.8
60,1,9,84501,3.4
60,1,10,84511,3.8
60,1,11,84499,4.2
60,1,12,84489,4.8
60,1,13,84459,5.2
60,1,14,84361,6.4
60,1,15,84309,6.8
60,1,16,84009,7.5
60,1,17,84301,8.1
60,1,18,84369,8.5
60,1,19,84451,9.7
60,1,20,84481,10.2
60,1,21,84491,10.7
60,1,22,84501,11
60,1,23,84511,11.4
60,1,24,72079,11.6
60,1,25,72069,11.9
60,1,26,72029,12.3
60,1,27,72019,12.7
60,1,28,83119,13.4
60,1,29,83109,13.6
60,1,30,82069,14.3
60,1,31,82221,14.8
60,1,32,82009,15.5
62,1,1,65009,0
62,1,2,65201,0.5
62,1,3,65151,0.9
62,1,4,65161,1.2
62,1,5,65171,1.7
62,1,6,65299,-
62,1,7,67529,2.9
62,1,8,67519,3.3
62,1,9,67509,3.6
62,1,10,64409,4.3
62,1,11,64069,4.7
62,1,12,64071,5.3
62,1,13,64039,5.8
62,1,14,64371,6.2
62,1,15,64381,6.5
62,1,16,64391,6.8
62,1,17,63351,7.1
62,1,18,63341,7.5
62,1,19,63249,8.1
62,1,20,63139,8.6
62,1,21,63261,9.2
62,1,22,63271,9.5
62,1,23,63281,9.8
62,1,24,63291,10.2
62,1,25,63301,10.5
62,1,26,62221,10.8
62,1,27,62049,11.4
62,1,28,62039,11.7
62,1,29,62029,12
62,1,30,62019,12.2
62,1,31,70309,12.5
62,1,32,70299,12.7
62,1,33,70289,13
62,1,34,70149,13.5
62,1,35,70139,13.9
62,1,36,70129,14.2
62,1,37,70039,14.6
62,1,38,70029,14.9
62,1,39,70019,15.3
62,1,40,81099,15.7
62,1,41,81089,16
62,1,42,80089,16.5
62,1,43,80069,16.9
62,1,44,80049,17.4
62,1,45,80051,17.8
62,1,46,80071,18.2
62,1,47,80091,18.7
62,1,48,81081,18.9
62,1,49,81091,19.3
62,1,50,70011,19.7
62,1,51,70021,20.1
62,1,52,70031,20.4
62,1,53,70121,20.9
62,1,54,70131,21.3
62,1,55,70141,21.6
62,1,56,70281,22
62,1,57,70291,22.3
62,1,58,70301,22.6
62,1,59,62011,22.9
62,1,60,62031,23.3
62,1,61,62041,23.7
62,1,62,62229,24.4
62,1,63,63309,24.8
62,1,64,63299,25.1
62,1,65,63289,25.4
62,1,66,63279,25.7
62,1,67,63269,26
62,1,68,63131,26.5
62,1,69,63241,27.1
62,1,70,63349,27.6
62,1,71,63359,28.1
62,1,72,64399,28.4
62,1,73,64389,28.8
62,1,74,64379,29.1
62,1,75,64031,29.4
62,1,76,64079,29.9
62,1,77,64061,30.5
62,1,78,64401,31
62,1,79,67501,31.6
62,1,80,67511,32
62,1,81,67521,32.3
62,1,82,65291,-
62,1,83,65179,33.5
62,1,84,65169,33.9
62,1,85,65159,34.4
62,1,86,65209,34.8
62,1,87,65009,35.3
63,1,1,82009,0
63,1,2,82061,0.5
63,1,3,83101,0.9
63,1,4,83111,1.2
63,1,5,72011,1.7
63,1,6,71099,2
63,1,7,71139,2.4
63,1,8,71101,2.9
63,1,9,71111,3.3
63,1,10,71201,3.7
63,1,11,71211,4
63,1,12,71221,4.3
63,1,13,71169,4.5
63,1,14,70391,4.9
63,1,15,70201,5.2
63,1,16,70211,5.6
63,1,17,70221,6.1
63,1,18,70231,6.5
63,1,19,70241,6.8
63,1,20,70019,7.2
63,1,21,81099,7.6
63,1,22,81089,7.9
63,1,23,80089,8.4
63,1,24,80069,8.8
63,1,25,80049,9.3
63,1,26,80039,9.5
63,1,27,80029,9.9
63,1,28,1339,10.4
63,1,29,1329,10.8
63,1,30,1229,11.3
63,1,31,1139,11.7
63,1,32,1039,12
63,1,33,1029,12.2
63,1,34,4168,12.8
63,1,35,4249,13
63,1,36,5029,13.4
63,1,37,5199,-
63,1,38,5131,14
63,1,39,5039,14.5
63,1,40,5019,14.8
63,1,41,6011,15.3
63,1,42,6051,15.9
63,1,43,10141,16.2
63,1,44,10151,16.6
63,1,45,10161,16.8
63,1,46,10171,17.2
63,1,47,10181,17.5
63,1,48,10191,17.7
63,1,49,10481,17.9
63,1,50,10459,18.1
63,1,51,10429,18.6
63,1,52,10419,18.8
63,1,53,10409,19
63,1,54,10599,19.4
63,1,55,10401,19.8
63,1,56,10411,20
63,1,57,10421,20.3
63,1,58,10451,20.7
63,1,59,10489,20.8
63,1,60,10199,21
63,1,61,10189,21.3
63,1,62,10179,21.6
63,1,63,10169,22.1
